Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									2079	693	540	939	3	2662	939	Classroom_Others		0				0			2099	1049	540	1559	2	2662	1559	2279	1139	720	1559	2	2662	1559	1		4221		113,82
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									280	140	100	180	2	6180	180	Classroom_Others		0				0			300	300	300	300	1	6180	300	320	320	320	320	1	6160	320	1				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									2459	615	100	1879	4	10717	340	Classroom_Others		0				0			2578	1289	100	2479	2	10717	2479	2618	1309	120	2499	2	10697	2499	1	10697		146,35	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									380	190	140	240	2	5720	140	Classroom_Others		0				0			380	190	140	240	2	5720	140	520	260	260	260	2	5600	260	0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									2219	1109	340	1879	2	10717	340	Classroom_Others		0				0			2239	2239	2239	2239	1	10717	2239	2259	2259	2259	2259	1	10697	2259	1	10697		146,35	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									1199	400	160	600	3	4241	440	Classroom_Others		0				0			1259	630	600	660	2	4241	660	1279	640	600	680	2	4221	680	0	4221	4901	113,82	277,84
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									3098	516	120	1079	6	603	120	Classroom_Others		0				0			3198	1599	1299	1899	2	603	1899	3358	1679	1359	1999	2	503	1999	4	7979		359,74	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									380	380	380	380	1	7599	380	Classroom_Others		0				0			380	380	380	380	1	7599	380	400	400	400	400	1	7579	400	0	7579	7979	118,19	359,74
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									303	152	143	160	2	0	143	Classroom_Others		0				0			323	323	323	323	1	0	323	323	323	323	323	1	0	323	1				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																	0							12552									640	320	140	500	2	10038	140	Classroom_Others		0				0			660	660	660	660	1	10038	660	680	680	680	680	1	10018	680	1	10018	10697	111,21	146,35
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									800	200	80	300	4	4961	200	Material_Teacher	Material_Teacher	0				0			820	273	80	520	3	4961	520	919	306	80	580	3	4901	580	1	4901	7579	277,84	118,19
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									2379	595	300	939	4	2662	939	Material_Teacher	Material_Teacher	0				0			2399	800	300	1559	3	2662	1559	2618	873	340	1559	3	2662	1559	1		4221		113,82
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									280	140	100	180	2	6180	180	Material_Teacher	Material_Teacher	0				0			300	300	300	300	1	6180	300	320	320	320	320	1	6160	320	1				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									2978	425	80	1879	7	10717	340	Material_Teacher	Material_Teacher	0				0			3278	1093	100	2479	3	10717	2479	3338	1113	120	2499	3	10697	2499	2	10697		146,35	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									1259	315	140	640	4	5720	140	Material_Teacher	Material_Teacher	0				0			1259	315	140	640	4	5720	140	1419	355	260	640	4	5600	260	0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									2219	1109	340	1879	2	10717	340	Material_Teacher	Material_Teacher	0				0			2239	2239	2239	2239	1	10717	2239	2259	2259	2259	2259	1	10697	2259	1	10697		146,35	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									1779	445	160	600	4	4241	440	Material_Teacher	Material_Teacher	0				0			1839	613	580	660	3	4241	660	1879	626	600	680	3	4221	680	0	4221	4901	113,82	277,84
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									10549	555	80	2139	19	603	120	Material_Teacher	Material_Teacher	0				0			11208	2242	80	4677	5	603	1899	11488	2298	160	4697	5	503	1999	10	7979		359,74	
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									380	380	380	380	1	7599	380	Material_Teacher	Material_Teacher	0				0			380	380	380	380	1	7599	380	400	400	400	400	1	7579	400	0	7579	7979	118,19	359,74
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									303	152	143	160	2	0	143	Material_Teacher	Material_Teacher	0				0			323	323	323	323	1	0	323	323	323	323	323	1	0	323	1				
Recording094	ProVisioNET_study_125_01	Male	Novice	Looking_at_phone_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																13800	0							12552									640	320	140	500	2	10038	140	Material_Teacher	Material_Teacher	0				0			660	660	660	660	1	10038	660	680	680	680	680	1	10018	680	1	10018	10697	111,21	146,35
Recording094	ProVisioNET_study_125_01	Male	Novice	Snipping_with_fingers	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									2592				0				480	240	160	320	2	515	320	Classroom_Others		0				0			480	240	160	320	2	515	320	520	260	180	340	2	495	340	0	495		115,92	
Recording094	ProVisioNET_study_125_01	Male	Novice	Snipping_with_fingers	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									2592				0				0				0			Classroom_Others		0				0			0				0			0				0			0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Snipping_with_fingers	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									2592				0				695	232	80	380	3	0	236	Classroom_Others		0				0			735	368	236	500	2	0	236	775	388	236	540	2	0	236	1				
Recording094	ProVisioNET_study_125_01	Male	Novice	Snipping_with_fingers	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									2592				0				360	180	120	240	2	376	120	Classroom_Others		0				0			1931	965	120	1811	2	376	120	1991	995	180	1811	2	316	180	0		495		115,92
Recording094	ProVisioNET_study_125_01	Male	Novice	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									2592				0				480	240	160	320	2	515	320	Classroom_Others		0				0			480	240	160	320	2	515	320	520	260	180	340	2	495	340	0	495		115,92	
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				1199	300	160	400	4	515	320	Carl(a)	Carl(a)	0				0			1199	300	160	400	4	515	320	1259	315	180	400	4	495	340	0	495	11049	115,92	412,24
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				1759	220	80	440	8	7651	260	Carl(a)	Carl(a)	0				0			1819	260	100	440	7	7651	400	1999	286	120	460	7	7651	400	0	11049	8051	412,24	128,22
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				4535	454	80	1419	10	0	236	Carl(a)	Carl(a)	0				0			4775	955	100	2780	5	0	236	4915	983	120	2840	5	0	236	3		10230		403,76
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				939	188	80	380	5	376	120	Carl(a)	Carl(a)	0				0			6156	1539	120	5537	4	376	120	6256	1564	140	5537	4	316	180	0	15347	495	353,45	115,92
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				480	240	160	320	2	515	320	Carl(a)	Carl(a)	0				0			480	240	160	320	2	515	320	520	260	180	340	2	495	340	0	495		115,92	
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				780	780	780	780	1	8071	780	Carl(a)	Carl(a)	0				0			780	780	780	780	1	8071	780	800	800	800	800	1	8051	800	0	8051		128,22	
Recording094	ProVisioNET_study_125_01	Male	Novice	Snpping_with_fingers_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									2592			3906	0				11953	797	140	2738	15	12928	140	Carl(a)	Carl(a)	0				0			12513	6256	2119	10394	2	12928	2119	12533	6266	2119	10414	2	12928	2119	10				
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	1804	601	200	845	3	240	760	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1804	601	200	845	3	240	760	1924	641	220	865	3	160	840	0	2419	999	407,61	193,25
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	0				0			Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			0				0			0				0			0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	1059	353	80	800	3	2239	180	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1179	590	180	999	2	2239	180	1219	610	180	1039	2	2239	180	0	3678	2419	429,35	407,61
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	1804	601	200	845	3	240	760	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1804	601	200	845	3	240	760	1924	641	220	865	3	160	840	0	2419	999	407,61	193,25
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	260	130	100	160	2	0	100	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			260	130	100	160	2	0	100	320	160	100	220	2	0	100	0	2638	2858	434,63	105,74
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	180	180	180	180	1	3378	180	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			180	180	180	180	1	3378	180	200	200	200	200	1	3358	200	0	3358	3558	279,05	341,99
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	1479	370	80	560	4	1019	560	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			1559	520	80	1199	3	1019	1199	1659	553	100	1219	3	999	1219	0	999	3358	193,25	279,05
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										3607						0	140	140	140	140	1	2878	140	Anna,Disruptive_Person	Anna,Disruptive_Person	0				0			140	140	140	140	1	2878	140	160	160	160	160	1	2858	160	0	2858	3018	105,74	404,92
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	3718	465	100	1159	8	240	760	Nametag_Bianca	Nametag_Bianca	0				0			3778	756	100	1559	5	240	760	3898	780	100	1559	5	160	840	2	2419	999	407,61	193,25
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	300	100	80	120	3	7056	100	Nametag_Bianca	Nametag_Bianca	0				0			340	170	100	240	2	7056	100	420	210	120	300	2	7036	120	0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	2678	536	220	939	5	13192	220	Nametag_Bianca	Nametag_Bianca	0				0			2998	2998	2998	2998	1	13192	2998	2998	2998	2998	2998	1	13192	2998	0				
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	3738	288	80	820	13	2239	180	Nametag_Bianca	Nametag_Bianca	0				0			4437	555	80	1319	8	2239	180	4617	577	100	1339	8	2239	180	1	3678	2419	429,35	407,61
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	2119	706	200	1159	3	240	760	Nametag_Bianca	Nametag_Bianca	0				0			2119	706	200	1159	3	240	760	2239	746	220	1179	3	160	840	0	2419	999	407,61	193,25
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	3198	533	100	1499	6	0	100	Nametag_Bianca	Nametag_Bianca	0				0			3258	652	100	1999	5	0	100	3438	688	100	2059	5	0	100	1	2638	2858	434,63	105,74
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	180	180	180	180	1	3378	180	Nametag_Bianca	Nametag_Bianca	0				0			180	180	180	180	1	3378	180	200	200	200	200	1	3358	200	0	3358	3558	279,05	341,99
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	1559	312	80	560	5	1019	560	Nametag_Bianca	Nametag_Bianca	0				0			1639	410	80	1199	4	1019	1199	1739	435	80	1219	4	999	1219	0	999	3358	193,25	279,05
Recording094	ProVisioNET_study_125_01	Male	Novice	Whispering_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										3607					5582	0	5174	1035	140	2079	5	2878	140	Nametag_Bianca	Nametag_Bianca	0				0			5174	1035	140	2079	5	2878	140	5394	1079	160	2159	5	2858	160	0	2858	3018	105,74	404,92
