Recording	Participant	Gender	Group	TOI	Interval	Media	AOI	Number_of_Events.Logged_live_Event	Number_of_Events.Calibration1_fix_offset	Number_of_Events.Calibration1_offset	Number_of_Events.Calibration1_onset	Number_of_Events.Calibration2_fix_offset	Number_of_Events.Calibration2_offset	Number_of_Events.Calibration2_onset	Number_of_Events.Chatting_fix_offset	Number_of_Events.Chatting_offset	Number_of_Events.Chatting_onset	Number_of_Events.Clicking_fix_offset	Number_of_Events.Clicking_offset	Number_of_Events.Clicking_onset	Number_of_Events.Drawing_fix_offset	Number_of_Events.Drawing_offset	Number_of_Events.Drawing_onset	Number_of_Events.Drumming_fix_offset	Number_of_Events.Drumming_offset	Number_of_Events.Drumming_onset	Number_of_Events.Head_fix_offset	Number_of_Events.Head_offset	Number_of_Events.Head_onset	Number_of_Events.Heckling_fix_offset	Number_of_Events.Heckling_offset	Number_of_Events.Heckling_onset	Number_of_Events.Lesson_end	Number_of_Events.Lesson_start	Number_of_Events.Letter_search_fix_offset	Number_of_Events.Letter_search_offset	Number_of_Events.Letter_search_onset	Number_of_Events.Phone_fix_offset	Number_of_Events.Phone_offset	Number_of_Events.Phone_onset	Number_of_Events.Reaction_chatting	Number_of_Events.Reaction_clicking	Number_of_Events.Reaction_drawing	Number_of_Events.Reaction_drumming	Number_of_Events.Reaction_head	Number_of_Events.Reaction_heckling	Number_of_Events.Reaction_phone	Number_of_Events.Reaction_snipping	Number_of_Events.Reaction_whispering	Number_of_Events.Snipping_fix_offset	Number_of_Events.Snipping_offset	Number_of_Events.Snipping_onset	Number_of_Events.Whispering_fix_offset	Number_of_Events.Whispering_offset	Number_of_Events.Whispering_onset	Time_to_first_Event.Logged_live_Event	Time_to_first_Event.Calibration1_fix_offset	Time_to_first_Event.Calibration1_offset	Time_to_first_Event.Calibration1_onset	Time_to_first_Event.Calibration2_fix_offset	Time_to_first_Event.Calibration2_offset	Time_to_first_Event.Calibration2_onset	Time_to_first_Event.Chatting_fix_offset	Time_to_first_Event.Chatting_offset	Time_to_first_Event.Chatting_onset	Time_to_first_Event.Clicking_fix_offset	Time_to_first_Event.Clicking_offset	Time_to_first_Event.Clicking_onset	Time_to_first_Event.Drawing_fix_offset	Time_to_first_Event.Drawing_offset	Time_to_first_Event.Drawing_onset	Time_to_first_Event.Drumming_fix_offset	Time_to_first_Event.Drumming_offset	Time_to_first_Event.Drumming_onset	Time_to_first_Event.Head_fix_offset	Time_to_first_Event.Head_offset	Time_to_first_Event.Head_onset	Time_to_first_Event.Heckling_fix_offset	Time_to_first_Event.Heckling_offset	Time_to_first_Event.Heckling_onset	Time_to_first_Event.Lesson_end	Time_to_first_Event.Lesson_start	Time_to_first_Event.Letter_search_fix_offset	Time_to_first_Event.Letter_search_offset	Time_to_first_Event.Letter_search_onset	Time_to_first_Event.Phone_fix_offset	Time_to_first_Event.Phone_offset	Time_to_first_Event.Phone_onset	Time_to_first_Event.Reaction_chatting	Time_to_first_Event.Reaction_clicking	Time_to_first_Event.Reaction_drawing	Time_to_first_Event.Reaction_drumming	Time_to_first_Event.Reaction_head	Time_to_first_Event.Reaction_heckling	Time_to_first_Event.Reaction_phone	Time_to_first_Event.Reaction_snipping	Time_to_first_Event.Reaction_whispering	Time_to_first_Event.Snipping_fix_offset	Time_to_first_Event.Snipping_offset	Time_to_first_Event.Snipping_onset	Time_to_first_Event.Whispering_fix_offset	Time_to_first_Event.Whispering_offset	Time_to_first_Event.Whispering_onset	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									0				0			Material_Teacher	Material_Teacher		0				0				0				0			0				0			0				
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									2259	565	220	1399	4	742	220	Material_Teacher	Material_Teacher	4,86423	0				0				2299	766	260	1659	3	742	1659	2419	806	300	1699	3	702	1699	1	702	13095	171,05	288,43
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									140	140	140	140	1	24468	140	Material_Teacher	Material_Teacher	5,04297	0				0				140	140	140	140	1	24468	140	200	200	200	200	1	24408	200	0	24408	24608	374,15	121,71
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									11388	232	80	800	49	2681	220	Material_Teacher	Material_Teacher	4,53545	0				0				18584	3097	800	5597	6	2681	5597	18744	3124	800	5617	6	2661	5617	6	27326	27207	130,45	112,65
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									820	410	280	540	2	12515	280	Material_Teacher	Material_Teacher	4,77231	0				0				820	410	280	540	2	12515	280	939	470	360	580	2	12435	360	0	13095	12795	288,43	192,41
Recording123	ProVisioNET_study_229_05	Male	Expert	Looking_at_phone_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																16379	0							13394									420	420	420	420	1	23988	420	Material_Teacher	Material_Teacher	5,01059	0				0				420	420	420	420	1	23988	420	480	480	480	480	1	23928	480	0	23928	24408	452,86	374,15
Recording123	ProVisioNET_study_229_05	Male	Expert	Snipping_with_fingers	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									1561				0				0				0			Carl(a)	Carl(a)		0				0				0				0			0				0			0				
Recording123	ProVisioNET_study_229_05	Male	Expert	Snipping_with_fingers	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									1561				0				779	779	779	779	1	0	779	Carl(a)	Carl(a)	4,61238	0				0				779	779	779	779	1	0	779	779	779	779	779	1	0	779	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	Snipping_with_fingers	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									1561				0				622	311	100	522	2	919	100	Carl(a)	Carl(a)	4,5997	0				0				622	311	100	522	2	919	100	702	351	120	582	2	899	120	0	1338	1019	301	342,81
Recording123	ProVisioNET_study_229_05	Male	Expert	Snipping_with_fingers	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									1561				0				100	100	100	100	1	919	100	Carl(a)	Carl(a)	4,70862	0				0				100	100	100	100	1	919	100	120	120	120	120	1	899	120	0		1019		342,81
Recording123	ProVisioNET_study_229_05	Male	Expert	Snipping_with_fingers	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0																																									1561				0				280	280	280	280	1	1059	280	Carl(a)	Carl(a)	4,83375	0				0				280	280	280	280	1	1059	280	320	320	320	320	1	1019	320	0	1019	1338	342,81	301
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				6956	1159	100	2538	6	9014	2538	Material_Teacher	Material_Teacher	4,6859	0				0				6956	1159	100	2538	6	9014	2538	7456	1243	120	2678	6	8874	2678	0	18988	23825	254,59	323,23
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				4297	859	180	2838	5	0	779	Material_Teacher	Material_Teacher	4,79521	0				0				4297	859	180	2838	5	0	779	4596	919	240	2898	5	0	779	0	4556	7455	302,97	535,79
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				1479	493	180	999	3	21766	180	Material_Teacher	Material_Teacher	4,283	0				0				1559	1559	1559	1559	1	21766	1559	1639	1639	1639	1639	1	21686	1639	2	21686		326,4	
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				2539	508	80	2079	5	919	100	Material_Teacher	Material_Teacher	4,71158	0				0				2918	973	100	2718	3	919	100	3078	1026	120	2778	3	899	120	1	1338	1019	301	342,81
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				3498	269	80	680	13	13731	320	Material_Teacher	Material_Teacher	4,82495	0				0				4038	808	100	1939	5	13731	1219	4417	883	160	2019	5	13671	1279	6	13671	16369	276,51	389,19
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				100	100	100	100	1	919	100	Material_Teacher	Material_Teacher	4,70862	0				0				100	100	100	100	1	919	100	120	120	120	120	1	899	120	0		1019		342,81
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				4156	297	80	640	14	7515	140	Material_Teacher	Material_Teacher	4,39393	0				0				4956	708	80	1279	7	7515	1279	5395	771	100	1339	7	7455	1339	2	7455		535,79	
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				380	190	120	260	2	4297	260	Material_Teacher	Material_Teacher	4,84289	0				0				380	190	120	260	2	4297	260	440	220	140	300	2	4257	300	0		4556		302,97
Recording123	ProVisioNET_study_229_05	Male	Expert	Snpping_with_fingers_fix	1	fullstream	Nametag_Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0																																									1561			1921	0				420	210	140	280	2	1059	280	Material_Teacher	Material_Teacher	4,79203	0				0				420	210	140	280	2	1059	280	500	250	180	320	2	1019	320	0	1019	1338	342,81	301
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	988	494	340	648	2	0	648	Anna,Nametag_Bianca	Nametag_Bianca	4,78291	0				0				988	494	340	648	2	0	648	1028	514	380	648	2	0	648	0	2467	648	242,88	329,73
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	560	560	560	560	1	1907	560	Anna,Nametag_Bianca	Nametag_Bianca	4,73371	0				0				560	560	560	560	1	1907	560	620	620	620	620	1	1847	620	0	1847	2467	262,42	242,88
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	0				0			Anna,Nametag_Bianca	Nametag_Bianca		0				0				0				0			0				0			0				
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	988	494	340	648	2	0	648	Anna,Nametag_Bianca	Nametag_Bianca	4,78291	0				0				988	494	340	648	2	0	648	1028	514	380	648	2	0	648	0	2467	648	242,88	329,73
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	640	640	640	640	1	888	640	Anna,Nametag_Bianca	Nametag_Bianca	4,83398	0				0				640	640	640	640	1	888	640	700	700	700	700	1	828	700	0	828	1528	419,74	398,36
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																										1517						0	565	188	120	260	3	708	120	Anna,Nametag_Bianca	Nametag_Bianca	4,743	0				0				565	188	120	260	3	708	120	745	248	180	320	3	648	180	0	648	828	329,73	419,74
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	2987	373	80	919	8	0	648	Material_Teacher	Material_Teacher	4,80548	0				0				3207	534	240	1439	6	0	648	3566	594	300	1579	6	0	648	0	2467	648	242,88	329,73
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	4917	351	140	740	14	1907	560	Material_Teacher	Material_Teacher	4,85638	0				0				4997	454	140	919	11	1907	560	5657	514	200	939	11	1847	620	2	1847	2467	262,42	242,88
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Board_Screen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	1519	760	200	1319	2	5405	200	Material_Teacher	Material_Teacher	4,76195	0				0				1539	1539	1539	1539	1	5405	1539	1619	1619	1619	1619	1	5325	1619	1				
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Carl(a)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	11553	825	180	3778	14	7324	3178	Material_Teacher	Material_Teacher	4,74294	0				0				11773	1177	180	7496	10	7324	7496	12333	1233	240	7516	10	7304	7516	3	16719	16299	395,97	449,72
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Classroom_Others	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	260	260	260	260	1	18398	260	Material_Teacher	Material_Teacher	4,96253	0				0				260	260	260	260	1	18398	260	320	320	320	320	1	18338	320	0	18338	18657	401,94	410,07
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Disruptive_Person	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	988	494	340	648	2	0	648	Material_Teacher	Material_Teacher	4,78291	0				0				988	494	340	648	2	0	648	1028	514	380	648	2	0	648	0	2467	648	242,88	329,73
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Material_Students	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	220	220	220	220	1	22895	220	Material_Teacher	Material_Teacher	5,04036	0				0				220	220	220	220	1	22895	220	280	280	280	280	1	22835	280	0	22835	23115	357,22	459,48
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Material_Teacher	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	1828	457	340	669	4	27752	460	Material_Teacher	Material_Teacher	4,61587	0				0				2248	2248	2248	2248	1	27752	2248	2268	2268	2268	2268	1	27732	2268	1				
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	640	640	640	640	1	888	640	Material_Teacher	Material_Teacher	4,83398	0				0				640	640	640	640	1	888	640	700	700	700	700	1	828	700	0	828	1528	419,74	398,36
Recording123	ProVisioNET_study_229_05	Male	Expert	Whispering_fix	1	fullstream	Nametag_Bianca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																										1517					3092	0	1539	308	120	460	5	708	120	Material_Teacher	Material_Teacher	4,88301	0				0				1539	308	120	460	5	708	120	1799	360	180	520	5	648	180	0	648	828	329,73	419,74
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	1	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	740	370	200	540	2	0	540	Nametag_Anna	Nametag_Anna	4,94002	0				0				5717	5717	5717	5717	1	0	5717	5717	5717	5717	5717	1	0	5717	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	2	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	839	839	839	839	1	0	839	Nametag_Anna	Nametag_Anna	4,78166	0				0				839	839	839	839	1	0	839	839	839	839	839	1	0	839	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	3	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	600	600	600	600	1	0	600	Nametag_Anna	Nametag_Anna	4,39386	0				0				600	600	600	600	1	0	600	600	600	600	600	1	0	600	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	4	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	380	380	380	380	1	0	380	Nametag_Anna	Nametag_Anna	4,7446	0				0				380	380	380	380	1	0	380	380	380	380	380	1	0	380	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	5	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	1039	260	220	320	4	0	260	Nametag_Anna	Nametag_Anna	4,868	0				0				2059	2059	2059	2059	1	0	2059	2059	2059	2059	2059	1	0	2059	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	6	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0																																					652												879	440	320	560	2	0	560	Nametag_Anna	Nametag_Anna	5,05812	0				0				1619	1619	1619	1619	1	0	1619	1619	1619	1619	1619	1	0	1619	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	7	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	360	360	360	360	1	0	360	Nametag_Anna	Nametag_Anna	4,95167	0				0				360	360	360	360	1	0	360	360	360	360	360	1	0	360	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	8	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	200	200	200	200	1	0	200	Nametag_Anna	Nametag_Anna	4,82668	0				0				200	200	200	200	1	0	200	200	200	200	200	1	0	200	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	9	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	340	340	340	340	1	0	340	Nametag_Anna	Nametag_Anna	4,8873	0				0				340	340	340	340	1	0	340	340	340	340	340	1	0	340	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	10	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	80	80	80	80	1	0	80	Nametag_Anna	Nametag_Anna	4,84319	0				0				80	80	80	80	1	0	80	80	80	80	80	1	0	80	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	11	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	979	490	220	760	2	0	220	Nametag_Anna	Nametag_Anna	4,99586	0				0				2019	2019	2019	2019	1	0	2019	2019	2019	2019	2019	1	0	2019	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	12	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																	400	400	400	400	1	0	400	Nametag_Anna	Nametag_Anna	4,87191	0				0				400	400	400	400	1	0	400	400	400	400	400	1	0	400	0				
Recording123	ProVisioNET_study_229_05	Male	Expert	snapshop_A_nametag	13	snapshop_A_nametag	Nametag_Anna	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0																																								879									820	410	280	540	2	0	280	Nametag_Anna	Nametag_Anna	4,77231	0				0				1159	1159	1159	1159	1	0	1159	1159	1159	1159	1159	1	0	1159	0				
