Recording	Participant	Gender	Group	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_size
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	145	81633	82192	560	Board_Screen	1	0,43345	0,2607	3,54261
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	146	82232	82452	220	Board_Screen	1	0,27824	0,2519	3,58242
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	147	82492	82612	120	Board_Screen	1	0,37129	0,23012	3,63764
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	148	82932	83192	260	Material_Teacher	1	0,56686	0,42773	3,79476
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	149	83232	83452	220	Material_Teacher	1	0,60125	0,63099	3,80712
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	150	83472	83712	240	Material_Teacher	1	0,53926	0,60062	3,73951
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	151	83732	84171	440	Material_Teacher	1	0,44285	0,54772	3,7073
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	152	84191	84351	160	Material_Teacher	1	0,40886	0,67357	3,6116
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	153	84431	85211	780	Material_Teacher	1	0,40457	0,54547	3,74345
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	154	85491	85830	340	Bianca	1	0,43947	0,23492	3,61846
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	155	85890	86610	720	Carl(a)	1	0,55963	0,30199	3,59483
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	156	86670	87010	340	Bianca	1	0,38835	0,32666	3,58721
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	157	87050	87669	620	Anna	1	0,38799	0,36404	3,59629
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	158	87709	88709	999	Bianca	1	0,49909	0,3148	3,72519
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	159	88749	89948	1199	Carl(a)	1	0,51776	0,26746	3,6116
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	160	90188	92906	2718	Material_Teacher	1	0,41619	0,52651	3,65146
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	161	92966	94505	1539	Material_Teacher	1	0,52222	0,61634	3,63143
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	162	94785	95325	540	Bianca	1	0,54606	0,19212	3,68437
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	163	95385	95785	400	Anna	1	0,37176	0,25933	3,622
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	164	95845	97144	1299	Bianca	1	0,50494	0,26391	3,83076
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	165	97284	98043	760	Carl(a)	1	0,58933	0,30209	3,72386
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	166	98123	98223	100	Carl(a)	1	0,54137	0,22129	3,458
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	167	98243	98323	80	Classroom_Others	1	0,467	0,29984	3,32881
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	168	98343	98483	140	Carl(a)	1	0,52212	0,13098	3,2687
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	169	98503	98643	140	Classroom_Others	0,85719	0,47644	0,23908	3,23935
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	170	98683	98863	180	Classroom_Others	1	0,47642	0,25309	3,70824
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	171	98883	99003	120	Carl(a)	1	0,55236	0,16551	3,36203
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	172	99143	99283	140	Classroom_Others	1	0,50535	0,33078	3,77398
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	173	99303	99522	220	Carl(a)	1	0,58772	0,26042	3,80075
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	174	99582	100802	1219	Bianca	1	0,47576	0,27916	3,69209
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	175	100862	102341	1479	Anna	1	0,4088	0,26958	3,74525
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	176	102381	103200	820	Bianca	1	0,48445	0,19886	3,79552
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	177	103260	103880	620	Carl(a)	1	0,64155	0,14528	3,66927
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	178	103940	104100	160	Bianca	1	0,42445	0,19907	3,65541
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	179	104360	104440	80	Material_Teacher	1	0,40697	0,67185	3,70041
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	180	104460	107518	3058	Material_Teacher	1	0,44154	0,57123	3,63258
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	181	107578	107858	280	Material_Teacher	1	0,56126	0,62164	3,54796
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	182	107898	108317	420	Material_Teacher	1	0,60238	0,52478	3,55058
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	183	108457	108797	340	Bianca	1	0,49143	0,16052	3,51168
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	184	108837	110556	1719	Carl(a)	1	0,53604	0,13181	3,57869
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	185	110616	110696	80		0	0,33248	0,16229	3,77587
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	186	110796	112355	1559	Classroom_Others	1	0,3937	0,26662	3,69544
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	187	112415	113274	859	Anna	1	0,40098	0,23649	3,77869
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	188	113334	113614	280	Bianca	1	0,57354	0,23066	3,75703
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	189	113654	113794	140	Nametag_Bianca	1	0,48069	0,3951	3,78363
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	190	113954	114274	320	Material_Teacher	1	0,52399	0,70424	3,72382
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	191	114294	115013	720	Material_Teacher	1	0,47405	0,57589	3,73329
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	192	115033	115653	620	Material_Teacher	1	0,51373	0,55858	3,66158
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	193	115673	116073	400	Material_Teacher	1	0,44248	0,62259	3,63229
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	194	116113	116912	800	Material_Teacher	1	0,49431	0,57515	3,76674
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	195	116932	117072	140	Material_Teacher	1	0,44919	0,56229	3,77264
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	196	117232	117312	80	Material_Teacher	1	0,41339	0,57423	3,75921
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	197	117532	117912	380	Material_Teacher	0,89476	0,46278	0,56888	3,81532
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	198	117932	118211	280	Material_Teacher	1	0,42511	0,5995	3,79289
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	199	118251	118551	300	Material_Teacher	1	0,49202	0,4488	3,75869
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	200	118591	121150	2559	Material_Teacher	1	0,42693	0,53254	3,67801
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	201	121170	122049	880	Material_Teacher	1	0,47536	0,54787	3,67949
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	202	122109	122829	720	Classroom_Others	1	0,50703	0,46394	3,39305
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	203	122849	123708	859	Material_Students	1	0,53097	0,53358	3,326
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	204	123988	124068	80	Material_Students	1	0,37351	0,3623	3,34076
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	205	124088	124208	120	Material_Students	1	0,46487	0,39817	3,4239
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	206	124268	124468	200	Bianca	1	0,47994	0,21774	3,48467
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	207	124528	124608	80	Material_Students	1	0,49418	0,56877	3,52198
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	208	124628	125187	560	Material_Students	1	0,52971	0,58007	3,64616
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	209	125207	125827	620	Material_Students	1	0,55126	0,52376	3,70871
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	210	126087	126806	720	Material_Students	1	0,44957	0,40445	3,59401
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	211	126826	127186	360	Classroom_Others	1	0,57916	0,38916	3,65863
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	212	127226	128386	1159	Material_Students	1	0,56372	0,50743	3,80341
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	213	128406	128725	320	Material_Students	1	0,56694	0,42833	3,81008
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	214	128745	128985	240	Material_Students	1	0,52123	0,44576	3,78902
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	215	129425	129565	140	Material_Teacher	1	0,26059	0,35836	4,01536
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	216	129585	129985	400	Material_Teacher	1	0,37111	0,48738	4,09499
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	217	130025	130184	160	Material_Teacher	1	0,54013	0,57362	4,0729
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	218	130204	131684	1479	Material_Teacher	1	0,47539	0,5364	3,97459
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	219	131704	132323	620	Material_Teacher	1	0,51237	0,58325	3,78875
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	220	132343	132683	340	Material_Teacher	1	0,50182	0,61324	3,65865
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	221	132703	133603	899	Material_Teacher	1	0,45362	0,6536	3,69476
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	222	133662	133882	220	Material_Teacher	1	0,50708	0,50137	3,96184
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	223	133922	135521	1599	Material_Teacher	1	0,46457	0,56207	3,84306
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	224	135661	136081	420	Material_Students	1	0,58302	0,21593	3,78037
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	225	136101	136401	300	Bianca	1	0,53697	0,22791	3,74012
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	226	136621	137120	500	Material_Teacher	1	0,45613	0,55097	3,90115
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	227	137180	139259	2079	Material_Teacher	1	0,51207	0,48726	3,84014
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	228	139319	139499	180	Material_Teacher	1	0,38636	0,55854	3,76356
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	229	139539	140558	1019	Material_Teacher	1	0,44688	0,6019	3,76789
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	230	140578	141398	820	Material_Teacher	1	0,44117	0,53655	3,64858
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	231	141418	142717	1299	Material_Teacher	1	0,43618	0,52426	3,55446
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	232	142757	142917	160	Material_Teacher	1	0,44076	0,36158	3,57074
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	233	142957	143297	340	Material_Teacher	1	0,53712	0,45658	3,62039
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	234	143337	143917	580	Material_Teacher	1	0,57533	0,33841	3,73748
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	235	143936	144096	160	Material_Teacher	1	0,53335	0,43851	3,66739
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	236	144196	144576	380	Bianca	1	0,51413	0,13174	3,59653
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	237	144616	145476	859	Nametag_Bianca	1	0,46071	0,46009	3,57727
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	238	145556	145815	260	Material_Students	1	0,62493	0,35256	3,61821
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	239	145835	146315	480	Carl(a)	1	0,55676	0,25312	3,58326
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	240	146335	146535	200	Nametag_Carl(a)	1	0,51113	0,35326	3,70189
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	241	146555	146675	120	Classroom_Others	1	0,48524	0,34291	3,78423
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	242	146875	146955	80	Material_Teacher	1	0,35687	0,53848	3,91645
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	243	146975	148014	1039	Material_Teacher	1	0,40327	0,54289	3,85574
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	244	148034	148194	160	Material_Teacher	1	0,43068	0,59829	3,81382
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	245	148274	148414	140	Classroom_Others	1	0,55606	0,18552	3,87816
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	246	148434	148634	200	Material_Students	1	0,59765	0,29988	3,83662
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	247	148714	149253	540	Material_Students	1	0,38944	0,29215	3,73004
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	248	149853	150732	879	Classroom_Others	1	0,48783	0,76374	3,86445
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	249	150812	150952	140	Classroom_Others	1	0,43089	0,18567	3,78297
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	250	150972	151792	820	Classroom_Others	1	0,40239	0,41176	3,77008
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	251	152032	153591	1559	Classroom_Others	1	0,48049	0,72894	3,75427
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	252	153611	153911	300	Classroom_Others	1	0,5273	0,76805	3,75045
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	253	154310	154530	220	Classroom_Others	1	0,46238	0,09117	3,77252
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	254	154610	154770	160	Material_Teacher	1	0,29907	0,07715	3,64848
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	255	155949	156089	140	Nametag_Bianca	1	0,49767	0,07615	4,11714
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	256	156349	157009	660	Nametag_Bianca	1	0,53736	0,07748	3,95132
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	257	157269	157728	460	Nametag_Bianca	1	0,50653	0,07579	4,11399
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	258	157788	160247	2459	Nametag_Carl(a)	1	0,62653	0,31304	3,85109
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	259	160307	161166	859	Material_Students	1	0,41401	0,33057	3,71845
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	260	161206	163825	2618	Carl(a)	0,98473	0,60837	0,31096	3,69877
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	261	163905	164584	680	Nametag_Bianca	1	0,41794	0,41079	3,74309
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	262	164644	166223	1579	Nametag_Anna	1	0,3722	0,30283	3,84815
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	263	166303	167063	760	Material_Students	1	0,56298	0,27055	3,91315
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	264	167183	168222	1039	Anna	1	0,39778	0,2358	3,79316
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	265	168282	171320	3038	Nametag_Bianca	1	0,4683	0,29667	3,66335
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	266	171360	171600	240	Bianca	1	0,47878	0,15859	3,65637
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	267	171660	172340	680	Material_Students	1	0,40544	0,27109	3,62666
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	268	172600	172800	200	Classroom_Others	1	0,37356	0,47412	3,67075
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	269	172940	174838	1899	Material_Students	1	0,43374	0,25257	3,739
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	270	174858	175098	240	Anna	1	0,40757	0,18049	3,75007
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	271	175138	175638	500	Bianca	1	0,60248	0,19731	3,76862
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	272	175698	175918	220	Anna	1	0,31812	0,1815	3,76738
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	273	175938	177037	1099	Classroom_Others	1	0,36655	0,27295	3,8122
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	274	177097	177437	340	Material_Students	1	0,5566	0,30161	3,85896
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	275	177617	182294	4677	Carl(a)	1	0,6116	0,4612	3,71624
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	276	182314	182514	200	Material_Students	1	0,71066	0,82165	3,36727
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	277	182654	183413	760	Anna,Disruptive_Person	1	0,32422	0,39866	3,51649
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	278	183433	183993	560	Nametag_Anna	1	0,30367	0,36678	3,72708
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	279	184073	184633	560	Nametag_Anna	1	0,33059	0,33652	3,76838
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	280	184653	184833	180	Classroom_Others	1	0,48462	0,27589	3,78221
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	281	184853	185052	200	Anna,Disruptive_Person	1	0,37726	0,30849	3,86877
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	282	185112	185272	160	Material_Students	1	0,56192	0,2484	4,02698
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	283	185292	185432	140	Nametag_Bianca	1	0,53061	0,32565	4,00197
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	284	185492	185772	280	Nametag_Anna	1	0,27791	0,41965	3,94439
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	285	185792	185972	180	Material_Teacher	1	0,24408	0,48503	3,83532
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	286	185992	186092	100	Nametag_Anna	0,80003	0,33835	0,39839	3,86427
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	287	186132	186212	80	Classroom_Others	1	0,2708	0,65467	3,8725
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	288	186332	187131	800	Classroom_Others	1	0,3676	0,2333	3,80329
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	289	187151	188331	1179	Anna,Disruptive_Person	0,98306	0,42106	0,18021	3,5692
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	290	188650	188730	80	Classroom_Others	1	0,35775	0,56378	3,73786
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	291	188750	188890	140	Classroom_Others	1	0,30862	0,54619	3,83189
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	292	189230	189330	100	Anna	1	0,46188	0,03966	3,75858
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	293	189470	189570	100	Bianca	1	0,61256	0,06611	3,49161
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	294	189910	190249	340	Classroom_Others	0,88238	0,41875	0,66942	3,93744
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	295	190529	191209	680	Anna	1	0,47437	0,16397	3,89014
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	296	191229	191369	140	Anna	1	0,52304	0,09061	3,69328
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	297	191389	191569	180	Anna	1	0,44239	0,18758	3,55043
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	298	191589	192088	500	Anna	1	0,44691	0,20102	3,53438
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	299	192188	193008	820	Classroom_Others	1	0,41918	0,11027	3,25385
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	300	193088	193308	220	Classroom_Others	1	0,39017	0,07753	3,16558
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	301	193428	193507	80	Classroom_Others	1	0,47976	0,02201	3,83892
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	302	193947	194067	120	Bianca	1	0,4146	0,07094	3,15748
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	303	194107	194187	80	Bianca	1	0,4274	0,03885	3,10261
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	304	194847	194987	140	Classroom_Others	1	0,49646	0,00838	4,00235
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	305	195346	195446	100	Classroom_Others	1	0,45073	0,02809	3,48651
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	306	195606	195826	220	Carl(a)	1	0,50998	0,01964	3,3777
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	307	195966	196486	520	Carl(a)	1	0,56204	0,10308	3,63925
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	308	196546	197045	500	Carl(a)	1	0,54981	0,1268	3,73465
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	309	197105	197605	500	Carl(a)	1	0,55959	0,25116	3,69326
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	310	197665	198605	939	Carl(a)	1	0,56974	0,20829	3,82386
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	311	198764	198844	80	Classroom_Others	1	0,53709	0,2972	4,12416
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	312	198864	199644	780	Material_Students	1	0,57801	0,24328	3,90739
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Partial	313	199724	201803	2079	Nametag_Bianca	1	0,48465	0,27674	3,77039
Recording094	ProVisioNET_study_125_01	Male	Novice	Lesson	1	fullstream	Fixation	Whole	314	202262	202342	80		0	0,45835	0,77981	3,9402
